imgid,timestamp_seconds,tx,ty,tz,qx,qy,qz,qw
62971,2112.077138,465595.043191,5247996.050956,463.74471,0.6020683899984794,-0.37384620681260167,0.3883137991407247,0.5890374018798512
63001,2113.073938,465595.060172,5247995.133481,463.655307,0.6007653798785595,-0.37635513829089645,0.3946490141225835,0.5845424910761264
63031,2114.071617,465595.021832,5247994.380926,463.734063,0.5960736152844328,-0.3822721414486368,0.39599058862577136,0.5845987587686399
63061,2115.072676,465595.163224,5247993.621673,463.842252,0.5958738377033034,-0.3819199464464352,0.391958388380012,0.5877415638064343
63091,2116.078586,465595.411927,5247992.703881,463.806245,0.5913399145854232,-0.3896247156263433,0.4043652485183153,0.5787904907493875
63121,2117.074205,465595.574964,5247991.693051,463.842882,0.5854114878843774,-0.39762358010990023,0.4091640953716918,0.5759979352847112
63151,2118.075132,465595.630819,5247990.691059,463.952857,0.5960394273449714,-0.38360142935556885,0.4014769866399508,0.5800027358945365
63181,2119.069025,465595.673919,5247989.779412,464.058637,0.5996840603214233,-0.3800502621504779,0.40902972191128717,0.5732674006333689
63211,2120.071899,465595.618755,5247989.182428,464.054911,0.6126803868151941,-0.3584222561000897,0.3822110069678156,0.5916679610193156
63241,2121.070626,465595.657433,5247988.725776,463.997877,0.612889645022573,-0.35890524073579166,0.38633248586520863,0.5884730423406804
63271,2122.074593,465595.713876,5247988.224268,463.974684,0.618190252989817,-0.3499037699534988,0.374354185351625,0.5960428732821457
63301,2123.067304,465595.729064,5247987.683353,463.84952,0.6147327221823572,-0.35610152052110533,0.3819071328319091,0.5911364726126584
63331,2124.072401,465595.661488,5247987.058704,463.853989,0.6117722535761766,-0.36112944911091943,0.3879804782130332,0.5871893896050544
63361,2125.073522,465595.713431,5247986.366222,463.843051,0.6079580839854077,-0.3667611223142409,0.3917684527433786,0.5851416296168385
63391,2126.076641,465595.764511,5247985.646269,463.82834,0.6029284635533166,-0.3743920363471047,0.4005810982621666,0.5795193307148448
63421,2127.072623,465595.7866,5247985.0683,463.788419,0.605924610466678,-0.36936534631882695,0.3937095613312554,0.5843093262013946
63451,2128.08081,465595.782645,5247984.757015,463.714228,0.6127865768910106,-0.3569707109823458,0.37570352804618734,0.5965830886780179
63481,2129.077443,465595.80201,5247984.571804,463.596892,0.610864595103826,-0.3603711437656155,0.3804809902129453,0.593473926366001
63511,2130.077291,465595.860618,5247984.235009,463.518584,0.6068227141076947,-0.3662658448613972,0.3829353608079834,0.5924323032835037
63541,2131.066977,465595.980628,5247983.652761,463.53013,0.6016407615844046,-0.37388417800209317,0.38770652608866996,0.5898496970144957
63571,2132.077979,465596.111376,5247982.892162,463.5549,0.5983502799386449,-0.3778254606840343,0.3847571626675553,0.5926101497040486
63601,2133.071907,465596.092654,5247982.132453,463.555995,0.6094813967690463,-0.36034058547358766,0.36779952509152075,0.6028354657744155
63631,2134.077918,465596.010151,5247981.459393,463.414941,0.6206810535124601,-0.3418892496940768,0.35056229036209524,0.6123502684986478
63661,2135.07392,465595.897404,5247980.895458,463.146273,0.6300880179472245,-0.3250318610017449,0.3326055504130288,0.6218656822880057
63691,2136.072697,465595.853058,5247980.251855,463.03403,0.6304249126797393,-0.3233279869988993,0.3279423687992102,0.6248817848540198
63721,2137.069571,465596.086672,5247979.377759,463.191234,0.627576314718218,-0.32842480387681944,0.33298236142594184,0.6224209703909215
63751,2138.076681,465596.496004,5247978.328789,463.423815,0.6115218777752628,-0.3552389253260627,0.3592748983662413,0.608907091713775
63781,2139.069561,465597.065943,5247977.399876,463.631902,0.6046308934391293,-0.3658507134525562,0.36923142500005984,0.6035253871691569
63811,2140.079566,465597.557382,5247976.500275,463.899429,0.6081499701405737,-0.3619228463100063,0.3708876487254545,0.6013383566344215
63841,2141.077342,465598.055587,5247975.636535,464.214267,0.6135172237057064,-0.3520353485714113,0.3588375991352799,0.6090183141905301
63871,2142.079448,465598.527615,5247974.807007,464.366556,0.6195072914191759,-0.3405639268637275,0.34308116430471164,0.6184838254125629
63901,2143.070257,465598.915113,5247973.913472,464.466491,0.6174222635646084,-0.34746140076219434,0.36070468394137084,0.6065908459727074
63931,2144.072354,465599.352692,5247972.923318,464.684058,0.6010199314944519,-0.37289429282005637,0.3826950982366633,0.5943646608894788
63961,2145.069155,465599.665574,5247971.976405,464.821257,0.5748921085001791,-0.4127150790154574,0.4335980197429016,0.557815457308703
63991,2146.069065,465599.799488,5247971.325047,464.83077,0.5464901354279215,-0.4495830590406196,0.4816356139893715,0.516962996974379
64021,2147.068128,465599.815436,5247970.919917,464.822473,0.5555515029645836,-0.43997277671821894,0.49763382384819443,0.5001470390423969
64051,2148.071903,465599.767301,5247970.569352,464.708959,0.5596062416765867,-0.4354990120506609,0.5020002057893417,0.49515377224349466
64081,2149.068795,465599.653997,5247970.094556,464.617815,0.5632582632381079,-0.4313850375320958,0.5020507690085767,0.49456253762827546
64111,2150.068928,465599.552463,5247969.41492,464.573005,0.565708208956145,-0.4286078517275207,0.5084027874591872,0.48764345321236346
64141,2151.069894,465599.489407,5247968.540437,464.575111,0.5583982228150598,-0.43713981595952217,0.5071160672747597,0.4898300729555499
64171,2152.07289,465599.435088,5247967.67376,464.539648,0.5550360199036555,-0.44093215498317195,0.49091778645480677,0.5064716954122095
64201,2153.071888,465599.35403,5247966.878564,464.467819,0.5467093335058266,-0.4501560388354056,0.48762947909114335,0.5105741243726827
64231,2154.072686,465599.311705,5247966.171647,464.317434,0.5453630317999842,-0.4512904750560457,0.4771579520918886,0.5208035708643836
64261,2155.070642,465599.29177,5247965.494856,464.208139,0.5521039098300148,-0.4420108425629911,0.4494471106544016,0.5457151111446116
64291,2156.073449,465599.41622,5247964.662832,464.167031,0.5508300296666271,-0.44279312764821943,0.441543764765591,0.5527744823357885
64321,2157.072812,465599.6503,5247963.594151,464.296615,0.5328260871483264,-0.4620529634328055,0.4372013361045117,0.558084591747162
64351,2158.07369,465599.965774,5247962.265947,464.519944,0.5117249007850986,-0.4837547087792381,0.43365802539134596,0.5621918930970763
64381,2159.071784,465600.229174,5247960.957227,464.678521,0.5112994498776593,-0.4845676177200425,0.43663788171156526,0.5595663112325142
64411,2160.077538,465600.298679,5247959.788126,464.725708,0.5075720739078654,-0.488442049740412,0.4372073073847593,0.559146424654242
64441,2161.074474,465600.226361,5247958.854631,464.708098,0.487498359098549,-0.5072326852804238,0.4272266060751706,0.5679240969715263
64471,2162.074382,465600.148827,5247958.104373,464.52336,0.4803712357499724,-0.5138146700368023,0.4243630765936031,0.570222710827119
64501,2163.07034,465600.15655,5247957.469001,464.286456,0.48752354368283857,-0.5072478511508456,0.4273954009881501,0.5677619070278977
64531,2164.07426,465600.342044,5247956.732405,464.138925,0.476561271852684,-0.5168373934109102,0.4190978538183536,0.5745654461131633
64561,2165.072242,465600.711645,5247955.937426,464.135354,0.5040603295576667,-0.4896997155220534,0.4174789389303515,0.5760457519446038
64591,2166.075142,465601.244638,5247955.124379,464.262801,0.5208753950627922,-0.4739062160373547,0.4276817750225863,0.5667362883501161
64621,2167.073329,465601.812893,5247954.182476,464.4455,0.5175452107642734,-0.47658663527636574,0.4210772472659085,0.5724561867303744
64651,2168.073136,465602.236359,5247953.184514,464.623856,0.5153227275476153,-0.4789314336851162,0.4216500332559087,0.5720825270505089
64681,2169.072969,465602.552394,5247952.15921,464.777315,0.5101410515304583,-0.48382932071907464,0.4182809947235728,0.5750706960096086
64711,2170.074599,465602.794481,5247951.095699,464.939602,0.5120795180944082,-0.4820794594618438,0.41960369942348946,0.5738525048680168
64741,2171.073689,465602.997379,5247950.044801,465.129058,0.5201954071477818,-0.4734642835630617,0.41759166451384705,0.575191717865465
64771,2172.075214,465603.058585,5247948.975719,465.314168,0.5284566313844912,-0.4649873674482084,0.41871550870190305,0.5737574920049825
64801,2173.076256,465602.974999,5247947.817014,465.467508,0.5274037515961496,-0.46685221114853165,0.4242022422046579,0.5691632045877302
64831,2174.079215,465602.819934,5247946.640259,465.546529,0.5285685229453545,-0.4662061102194883,0.42901640067762625,0.5649885904113418
64861,2175.072969,465602.514829,5247945.667648,465.620785,0.536588546555952,-0.4576274867574964,0.4288877359818691,0.5645397461590592
64891,2176.073066,465602.176215,5247944.806148,465.724968,0.5403905751275773,-0.4536238654896783,0.42995504320140027,0.5633312309797589
64921,2177.074943,465602.008772,5247944.073013,465.781904,0.5250798254780467,-0.46921631897167726,0.42460039520119464,0.5690709334358965
64951,2178.077804,465601.909708,5247943.47912,465.808434,0.5299272983476696,-0.46469588724431476,0.4311379712507848,0.5633425606058152
64981,2179.076557,465601.908476,5247943.025897,465.655011,0.5251737709078454,-0.4709992178421609,0.4455521579349863,0.5512127735294092
65011,2180.076692,465602.076216,5247942.686283,465.465397,0.5043049866175029,-0.4906509718794634,0.42847052810032704,0.5668783915584411
65041,2181.072916,465602.361231,5247942.284434,465.32336,0.4961477467645046,-0.4994336855215249,0.43296986367759177,0.5629746924097913
65071,2182.076952,465602.696209,5247941.558689,465.207605,0.5160181611933207,-0.4798793503957031,0.43615895894987594,0.55964848691855
65101,2183.077621,465602.872185,5247940.776663,465.205241,0.5378096451727431,-0.45686112462140666,0.43404882782124,0.5600359929824504
65131,2184.076304,465602.89234,5247940.042884,465.192231,0.5500428173133822,-0.4430199952246146,0.4290137492838957,0.5631459720876236
65161,2185.072217,465603.090799,5247939.362141,464.978923,0.5348808675446988,-0.45954771007637285,0.43021219357244356,0.5635918986285898
65191,2186.079298,465603.313871,5247938.566007,464.879414,0.5440940651514096,-0.44973158268626395,0.4306290434873297,0.5623715664102423
65221,2187.077975,465603.611746,5247937.718833,464.828507,0.5426717755451426,-0.4513260536719058,0.42993344831930125,0.5630003262165141
65251,2188.072896,465603.979469,5247936.702638,464.976069,0.5612491347301719,-0.43044947704163194,0.4248745425247024,0.5649728131455918
65281,2189.072785,465604.23241,5247935.560409,465.128945,0.5620243897858049,-0.42934004661842473,0.42282122651500403,0.5665844333053371
65311,2190.074915,465604.548243,5247934.411374,465.334528,0.558841206106631,-0.4335406770190132,0.4276807320975451,0.5628749231576136
65341,2191.072915,465604.819268,5247933.155112,465.558907,0.5537707783902499,-0.4399265543770516,0.4359395354181905,0.5565602152636893
65371,2192.075456,465605.135929,5247931.91141,465.595971,0.5437156087270175,-0.4516379886790454,0.4444248141196245,0.5503481158351431
65401,2193.071979,465605.327972,5247930.81905,465.482427,0.5244751888416321,-0.47277691367803115,0.45228029032047024,0.5448397059413356
65431,2194.074067,465605.435574,5247929.959805,465.475486,0.5153267137576524,-0.482298018203153,0.45391019078714356,0.5438681259502421
65461,2195.075245,465605.763524,5247929.330877,465.268052,0.5353508339209494,-0.4608174625175492,0.4481097206887064,0.5479456442780802
65491,2196.079475,465606.004128,5247928.583588,465.066952,0.5477011026087044,-0.4460105506533517,0.43334940658273324,0.5597377803235157
65521,2197.073543,465606.141158,5247928.016738,464.972592,0.5646434602222792,-0.4238362681525344,0.40651231456789944,0.5799037150522434
65551,2198.075664,465606.19244,5247927.648748,464.811342,0.5727322889852335,-0.4144673992308374,0.4073818991640048,0.5781301655873782
65581,2199.079516,465606.316366,5247927.232784,464.693362,0.5642302916517757,-0.42335650493811094,0.39972203731586,0.5853509550630268
65611,2200.081546,465606.39844,5247926.453974,464.518231,0.5566979137824309,-0.4321909035178452,0.4012763465647305,0.5850433739428044
65641,2201.072304,465606.552089,5247925.706586,464.485866,0.5566730833219693,-0.4317753024091369,0.3994351070542484,0.586631708814714
65671,2202.079448,465606.75524,5247924.814694,464.626857,0.5511432744792698,-0.43826955003510826,0.4014926440868307,0.5856317522577283
65701,2203.071789,465606.937551,5247923.90479,464.919652,0.5534959882302627,-0.4349047844337719,0.3970815347829153,0.5889195821366989
65731,2204.074692,465607.079878,5247922.997974,465.189375,0.5559891331760435,-0.4319715627241886,0.3959730372200664,0.5894760441124728
65761,2205.074475,465607.1228,5247922.044023,465.341269,0.5497194837350644,-0.4395399424583609,0.4010189220523375,0.5863420097023035
65791,2206.075536,465607.11189,5247921.155131,465.540845,0.5515511629436413,-0.4380490106513826,0.4058987975064593,0.5823663323936851
65821,2207.06958,465607.038022,5247920.205987,465.639644,0.5519395598301075,-0.43782290176488714,0.4072840620355623,0.5812000703686585
65851,2208.075588,465606.886156,5247919.254679,465.789669,0.5508465583628743,-0.43859819375364384,0.4051968338852397,0.5831082398536273
65881,2209.073618,465606.756092,5247918.407675,465.829015,0.54141115562182,-0.4482024514001019,0.40185171854930396,0.5869443921072556
65911,2210.073566,465606.651604,5247917.64054,465.877208,0.5420956230593927,-0.4465770135856106,0.3965461254505681,0.5911450556225166
65941,2211.071796,465606.590951,5247916.931427,465.853521,0.5404248591787041,-0.4479438325353997,0.3942547860275213,0.5931698392278294
65971,2212.0809,465606.551691,5247916.209214,465.865923,0.5482529434239292,-0.4390594179786437,0.39291955887559865,0.5935147494075084
66001,2213.076695,465606.674646,5247915.381406,465.888492,0.5469084442369009,-0.44011889329199877,0.3908490837834341,0.5953347857260223
66031,2214.079439,465606.849364,5247914.240652,465.965898,0.5540049374021297,-0.43283152912423506,0.39371264395109323,0.5922210319830583
66061,2215.075939,465606.936339,5247913.026004,466.057008,0.5475091003825264,-0.4403183416758857,0.3963716064786778,0.5909679285372655
66091,2216.076562,465607.016676,5247911.853641,466.174739,0.5495780043526549,-0.4376727124505373,0.39447705414743756,0.5922790454330644
66121,2217.074644,465607.15659,5247910.526014,466.226124,0.5521566416059333,-0.4350250983629515,0.3958172504545488,0.5909356235389456
66151,2218.07785,465607.305783,5247909.241341,466.273203,0.5491371874726683,-0.4381115376628016,0.3952365356757364,0.5918570019594138
66181,2219.072616,465607.505821,5247908.080651,466.253348,0.5569832915375815,-0.4286761944714599,0.3910944410090665,0.5941813455951259
66211,2220.075629,465607.758279,5247906.946426,466.227257,0.555121023754676,-0.43081842889143573,0.3929226140764819,0.5931677247291692
66241,2221.07768,465608.049559,5247905.962772,466.2557,0.5552447995343976,-0.43023724256777135,0.3916383243591274,0.5943219250464029
66271,2222.079906,465608.513297,5247905.048583,466.265287,0.5606763773421286,-0.42519087548467244,0.3979820219910272,0.5886128009710779
66301,2223.074684,465609.137054,5247904.079452,466.34533,0.5771660862725653,-0.4037393734640726,0.38475282362004987,0.5965224990627317
66331,2224.079648,465609.777347,5247903.172623,466.409104,0.5799224467668805,-0.4013226383411634,0.38995644815042224,0.5920845076817242
66361,2225.074323,465610.251916,5247902.404013,466.423005,0.5816848848513528,-0.39591533118139094,0.37252098498749814,0.6050800451303464
66391,2226.076546,465610.574276,5247901.772053,466.436221,0.5862196527435939,-0.3922492157210059,0.38383520860612247,0.5959510081690695
66421,2227.075432,465610.891919,5247901.175993,466.375392,0.5817162704927072,-0.39878979040930435,0.3906888960063821,0.5915531001073976
66451,2228.08251,465611.258353,5247900.498571,466.302285,0.5781770414384734,-0.4042352235160034,0.3972291122610306,0.5869533415823903
66481,2229.077605,465611.742449,5247899.703859,466.165123,0.5771166071192828,-0.405940995036823,0.3989230433870882,0.585669476573967
66511,2230.083484,465612.259472,5247898.809605,466.102142,0.5774634210289801,-0.4054054577034925,0.3977381213094426,0.5865038781585026
66541,2231.07652,465612.889256,5247898.025193,466.127743,0.5843899951322598,-0.39646647978946,0.39317093812272036,0.5888287335111724
66571,2232.075806,465613.554871,5247897.42641,466.169109,0.6306214971083257,-0.321369252254954,0.3175671505840681,0.631022532054016
66601,2233.070605,465614.240399,5247896.864774,466.246907,0.6315993639954685,-0.3194659089376567,0.3164445026585381,0.631574740758643
66631,2234.076383,465615.045451,5247896.297619,466.313603,0.632118144966135,-0.31575817715030624,0.3067777165849297,0.6376604558652078
66661,2235.075354,465615.856668,5247895.746914,466.355544,0.625594858146036,-0.3251033250566903,0.30898854452012703,0.6383298370385474
66691,2236.075329,465616.647872,5247895.289416,466.40801,0.6278694075054841,-0.3197061166281685,0.3018093118290315,0.6422453934459433
66721,2237.075009,465617.460491,5247894.860112,466.423205,0.6325953072752832,-0.3137052456255328,0.3030007096888663,0.640002160940381
66751,2238.072906,465618.134992,5247894.410956,466.474354,0.6342358288927032,-0.31309644202418985,0.3128427347916986,0.6339124187367128
66781,2239.072913,465618.747784,5247893.891668,466.530118,0.633537464813265,-0.31499095630644547,0.31752084883612564,0.6313410240729791
66811,2240.072966,465619.311959,5247893.276828,466.613995,0.6336310058490674,-0.31549236135319547,0.31886297222647925,0.6303195406279101
66841,2241.071932,465619.930149,5247892.468051,466.735942,0.6344696418699782,-0.31479320451986376,0.31946035400457934,0.6295225128244151
66871,2242.074827,465620.563976,5247891.446017,466.892017,0.6353275927730533,-0.31414146613702637,0.3221552931972059,0.627606529745747
66901,2243.075988,465621.289511,5247890.355731,467.011466,0.6369668007899743,-0.31158077467850104,0.32099316509554743,0.6278169347063465
66931,2244.080095,465621.997879,5247889.24043,467.153808,0.6384514449203454,-0.3089679140257814,0.31842662123622956,0.6289062469635354
66961,2245.07089,465622.669376,5247888.216522,467.219045,0.6414066452738526,-0.3031766606005796,0.31343058947958563,0.6312231724549587
66991,2246.072919,465623.397827,5247887.220714,467.257476,0.640511671093356,-0.30499635765194405,0.3149826935927091,0.6304822945565765
67021,2247.073877,465624.136286,5247886.20385,467.301705,0.6412955189655268,-0.3044393230201159,0.31804051548552403,0.6284162525456285
67051,2248.073676,465624.807712,5247885.196163,467.309021,0.6415122867645695,-0.30281780436675565,0.31420044933615676,0.6309052551101052
67081,2249.074395,465625.479558,5247884.375153,467.382422,0.6425694502901729,-0.3001506680837631,0.3117822822429356,0.6323020532008751
67111,2250.075566,465626.168693,5247883.79542,467.470559,0.6452790088017508,-0.2945968797074615,0.30699810377064285,0.6344917994329692
67141,2251.07531,465626.780929,5247883.328725,467.490665,0.6473735374559076,-0.29073939631879897,0.30620173377133214,0.6345223437085846
67171,2252.072331,465627.398031,5247882.839879,467.538392,0.6478117326936047,-0.2904687826115749,0.30717474658035787,0.633728270141038
67201,2253.074309,465628.01677,5247882.365704,467.523848,0.6503171295981162,-0.28578140807552244,0.3034190844427849,0.6351011548923059
67231,2254.076265,465628.487329,5247881.85937,467.53161,0.6523350397371412,-0.2832692453039487,0.3042633005130162,0.6337518241054614
67261,2255.076944,465629.072506,5247881.272529,467.59229,0.6524282247209134,-0.28088804054146327,0.2952645052440436,0.638950852735392
67291,2256.079576,465629.93503,5247880.572619,467.599209,0.65197098443563,-0.28384552027828613,0.302305962168676,0.6348044276068464
67321,2257.082456,465630.967621,5247879.785292,467.670949,0.6510035740675598,-0.28592678732615934,0.30599227019323716,0.6330947396895614
67351,2258.08229,465632.051589,5247879.092299,467.662582,0.6522768081314207,-0.28098681468853315,0.29785975298985246,0.6378565223417425
67381,2259.077323,465633.106275,5247878.569764,467.686698,0.6520995818404266,-0.2815633482441092,0.3005456413982701,0.6365222177784602
67411,2260.083388,465634.150461,5247878.136337,467.823655,0.6504225456729495,-0.28375419405292895,0.29901843767099884,0.637982792378045
67441,2261.083264,465635.097376,5247877.710365,467.898933,0.6554472056397818,-0.27523538133502995,0.2940282063633455,0.6388911169699545
67471,2262.085344,465635.926432,5247877.070033,468.001638,0.6552450237433642,-0.2753444158391425,0.2943243842921504,0.6389151495596312
67501,2263.082264,465636.736326,5247876.338768,468.149688,0.655267204763773,-0.27511932505306236,0.2939182282398361,0.6391762843314626
67531,2264.086592,465637.582295,5247875.607847,468.232289,0.6496147766083422,-0.28671160422245645,0.3049615779544605,0.6346617476954197
67561,2265.081452,465638.313531,5247874.93161,468.317195,0.6512694806853496,-0.282396835319081,0.2972217167328451,0.6385603667876542
67591,2266.083043,465638.951326,5247874.480937,468.355676,0.6546645525415995,-0.27474856225155336,0.289708834765675,0.6418694121430982
67621,2267.085096,465639.701346,5247874.139009,468.423043,0.6548779683673677,-0.27466238636430096,0.2903444285115317,0.6414012261416473
67651,2268.084042,465640.550257,5247873.656335,468.468126,0.656423360281504,-0.27202645922821617,0.2880334810708279,0.6419865195926778
67681,2269.077964,465641.358328,5247872.909257,468.563281,0.6559885658222968,-0.2723772737818069,0.2871684862985575,0.6426693416638077
67711,2270.083893,465642.201055,5247872.11173,468.627504,0.6550968258059109,-0.2727292849109156,0.28446731258130126,0.644627981120718
67741,2271.081947,465643.048111,5247871.306034,468.690205,0.6550625553939108,-0.2721498783101864,0.282686873900618,0.6456900367675238
67771,2272.080655,465643.938309,5247870.544506,468.76615,0.6519723934223477,-0.2768268328874722,0.28482366354587974,0.6458903803997474
67801,2273.084352,465644.844949,5247869.826173,468.810429,0.6512496007309714,-0.27752156265956723,0.28488419108901064,0.6462946212636326
67831,2274.087476,465645.774504,5247869.206551,468.816955,0.6526762143932812,-0.2732201079236299,0.27928354779723574,0.6491265144186031
67861,2275.078464,465646.779839,5247868.537838,468.841445,0.6512127644389913,-0.27567460761353785,0.2808710795351946,0.6488735491831851
67891,2276.079454,465647.71471,5247867.804829,468.838969,0.6555502267812197,-0.26891287324825086,0.2803111762262225,0.6475842889162254
67921,2277.080257,465648.382546,5247866.855738,468.872975,0.6587801585710135,-0.26254897787992504,0.27613460893628516,0.6487113492416808
67951,2278.08208,465648.942698,5247865.945748,468.954553,0.6547822634220597,-0.2682700177739795,0.27799259349608846,0.6496241244233097
67981,2279.076818,465649.488386,5247865.193768,468.962612,0.653605236805272,-0.2686345562378517,0.27558857915348917,0.6516798329362187
68011,2280.079365,465649.997195,5247864.563807,468.991741,0.6536768630854358,-0.26790182453533334,0.27459196486997184,0.6523299961723912
68041,2281.074563,465650.486082,5247864.012061,468.970929,0.6538701494573557,-0.2664173964871563,0.2734363978680111,0.653229006412443
68071,2282.078319,465651.038553,5247863.472781,468.915184,0.6531795425398532,-0.27098897105052,0.28105682840001145,0.6487900446108394
68101,2283.075059,465651.609118,5247862.947947,468.937862,0.6542935190598675,-0.26314326083867445,0.2632588125270809,0.6582935612766353
68131,2284.07807,465652.243205,5247862.365682,468.961239,0.6526530331317404,-0.2681208702145355,0.27040298369226,0.6550094989461321
68161,2285.073916,465652.901679,5247861.792623,468.944956,0.6585152812980719,-0.25625935167862357,0.26320233510486785,0.6568205993797072
68191,2286.083049,465653.658335,5247861.242948,468.87327,0.6584767919898886,-0.2575455275453163,0.26479541419061464,0.6557148803220272
68221,2287.079935,465654.360774,5247860.717688,468.902617,0.6570944073256456,-0.2618018555775815,0.27182713500463035,0.652531023747276
68251,2288.074595,465654.979572,5247860.260233,468.815743,0.6582941849561376,-0.2634738608674565,0.2790574936580135,0.6475779535514148
68281,2289.074291,465655.417785,5247859.841867,468.831645,0.6556295310200388,-0.26348463485268,0.27429505257162135,0.6522944039202891
68311,2290.082296,465655.972472,5247859.578464,468.698799,0.6632844792763926,-0.2443198345236919,0.24781319086672654,0.6625331240336683
68341,2291.079055,465656.331222,5247859.083549,468.766111,0.6590652225462065,-0.2525874376051094,0.25492466759921667,0.660943290036016
68371,2292.077944,465656.968305,5247858.266086,468.960324,0.6570442575193227,-0.25737207710131,0.25800086925441545,0.6599151529199835
68401,2293.076957,465657.472839,5247857.277542,469.194463,0.6563303832441187,-0.2577496896308975,0.2575416514306663,0.6606571147760155
68431,2294.078895,465658.02432,5247856.387279,469.308045,0.6534576588103834,-0.263291784636986,0.2609343912778739,0.659987702713595
68461,2295.077882,465658.537827,5247855.629077,469.276482,0.6573585205381864,-0.2543166536672682,0.2520333388436264,0.6630852217133658
68491,2296.080306,465658.918454,5247854.819932,469.237334,0.6603442406324258,-0.24368443039754303,0.23793491572399003,0.6692909368315303
68521,2297.078137,465659.681807,5247854.010336,469.26539,0.6534689422877269,-0.254084126786629,0.2380749606366255,0.6721159952703882
68551,2298.079221,465660.615564,5247853.153882,469.389014,0.6536688382095563,-0.2543716445074274,0.23815742936109358,0.6717835628120647
68581,2299.082189,465661.597522,5247852.454523,469.479548,0.6514257218659231,-0.2603820300967832,0.24556855065474825,0.6689856607009341
68611,2300.081942,465662.522947,5247851.744303,469.585925,0.6534720444167431,-0.25711827108939217,0.2459636861860206,0.6681065385966437
68641,2301.075547,465663.427217,5247851.210682,469.673504,0.6552319230984557,-0.25180475612685466,0.23950182005732773,0.6707491110197779
68671,2302.075935,465664.396259,5247850.804824,469.748563,0.6550870321448157,-0.2523028936088551,0.2409032893281195,0.6702013394370296
68701,2303.078889,465665.201904,5247850.511874,469.813051,0.6577307552296066,-0.24853382714730934,0.23962124233772403,0.6694795371100811
68731,2304.079564,465665.769028,5247850.183116,469.759011,0.6571952500985818,-0.2506913508931716,0.24225805819393628,0.6682509132618697
68761,2305.075067,465666.472849,5247849.932096,469.673524,0.658032026289446,-0.24644383471563153,0.2359068199160224,0.6712728662959419
68791,2306.0799,465667.185261,5247849.769443,469.485801,0.6562859428982544,-0.25130778439188983,0.24225791206344627,0.6689127467023245
68821,2307.075843,465668.011134,5247849.801959,469.185991,0.659972573769163,-0.2450699184385944,0.24192640849462546,0.6677189152794005
68851,2308.078918,465668.730338,5247849.884081,469.079806,0.6610297969175807,-0.24436467955091418,0.24740125967586465,0.6649196400211655
68881,2309.075543,465669.311155,5247850.001666,469.024447,0.6656707108372787,-0.23437507623755394,0.23841751962144167,0.6671640837976759
68911,2310.077497,465669.859231,5247849.905617,469.049064,0.6646258706940434,-0.23856903743896754,0.2432251509299164,0.6649802946965785
68941,2311.075398,465670.506672,5247849.542014,469.096956,0.6640524510943814,-0.2393060811287618,0.24060525371139002,0.6662402371643555
68971,2312.081403,465671.266947,5247848.941646,469.163422,0.663056451464583,-0.23953937816405796,0.23521848538266676,0.6690659852467882
69001,2313.079264,465671.892989,5247848.181068,469.143044,0.6727375731560041,-0.21631176621695844,0.21162984943151367,0.6751638203353795
69031,2314.075302,465672.304556,5247847.442669,469.13228,0.6680759367647093,-0.2265269463395908,0.22027181961177986,0.6736767851001929
69061,2315.076306,465672.660164,5247846.617918,469.133394,0.6659439114819724,-0.23102057824762134,0.22263016311459002,0.6734864584071432
69091,2316.078169,465672.994797,5247845.8211,469.117536,0.6331293100417452,-0.30181831314315677,0.2892285372494219,0.6514597730159882
69121,2317.079034,465673.253594,5247845.074572,469.034314,0.5755220405799312,-0.39833608655246516,0.36937642900094975,0.6112804566279583
69151,2318.078106,465673.409252,5247844.347638,469.027694,0.523481192089426,-0.4616612443560474,0.3885839609594679,0.6015304167482391
69181,2319.078092,465673.674172,5247843.794192,468.973223,0.5296187251451563,-0.45339375261114223,0.3795965111338413,0.6081485014400851
69211,2320.079103,465674.035418,5247843.337273,468.92855,0.5390404519097856,-0.44349182341988447,0.38016903370264743,0.6068129032726608
69241,2321.079068,465674.500141,5247842.724768,468.948864,0.5196286846513671,-0.46505368329840374,0.3826487449242621,0.6060454106302307
69271,2322.081037,465675.207022,5247842.271235,468.940079,0.5395887847181778,-0.4416498864890799,0.3714073114482457,0.6130627457066109
69301,2323.076919,465675.85395,5247841.735919,468.85753,0.5602923876265185,-0.41721145958094125,0.36400040979880655,0.6160444302389373
69331,2324.0849,465676.420935,5247841.08036,468.789859,0.5526048605240986,-0.428253992059757,0.3741829826244371,0.6092729125148297
69361,2325.085927,465677.147735,5247840.576454,468.777269,0.5598437588248065,-0.41865395586974746,0.36746453474645996,0.6134114823208733
69391,2326.084679,465677.870721,5247840.05022,468.738396,0.5426460547891658,-0.4405920825952384,0.3802349741110223,0.6056692500358051
69421,2327.079409,465678.548754,5247839.485497,468.685147,0.47371106393744955,-0.5135186064127569,0.38897496201056064,0.6004955850795514
69451,2328.083504,465679.187942,5247838.871575,468.628201,0.4352515626606585,-0.5470354606984376,0.3751119254184869,0.608768696097901
69481,2329.083459,465679.876338,5247838.237109,468.553966,0.45515283412063595,-0.5303868306620815,0.38339368530278395,0.6037673306184553
69511,2330.076154,465680.529297,5247837.74776,468.486628,0.434321466793105,-0.5482464296604056,0.3760651411182966,0.6077546589562102
